FID,FRS_FACILI,REGISTRY_I,PRIMARY_NA,LOCATION_A,SUPPLEMENT,CITY_NAME,COUNTY_NAM,FIPS_CODE,STATE_CODE,STATE_NAME,COUNTRY_NA,POSTAL_COD,FEDERAL_FA,FEDERAL_AG,TRIBAL_LAN,TRIBAL_L_1,CONGRESSIO,CENSUS_BLO,HUC_CODE,EPA_REGION,SITE_TYPE_,LOCATION_D,CREATE_DAT,UPDATE_DAT,US_MEXICO_,PGM_SYS_AC,INTEREST_T,NAICS_CODE,NAICS_CO_1,SIC_CODES,SIC_CODE_D,LATITUDE83,LONGITUDE8,CONVEYOR,COLLECT_DE,ACCURACY_V,REF_POINT_,HDATUM_DES,SOURCE_DES,POINT_X,POINT_Y
200,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110048537197,110048537197.000000000000000,PUGNADO - WATER SYSTEM,PR-155 KM 64.4 INT, ,VEGA BAJA,VEGA BAJA,72145,PR,PUERTO RICO,UNITED STATES,00693, , , , ,0,0.000000000000000,0,2,STATIONARY, ,26-OCT-2012 13:56:16,28-JUN-2016 12:49:07, ,SFDW,WATER TREATMENT PLANT,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
201,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110010615076,110010615076.000000000000000,ACEITUNA II,PO BOX 623, ,VILLALBA,VILLALBA,72149,PR,PUERTO RICO,UNITED STATES,00766, , , , ,0,0.000000000000000,0,2,STATIONARY, ,01-MAR-2000 00:00:00,19-MAY-2015 05:30:04, ,"ICIS, SFDW","COMMUNITY WATER SYSTEM, FORMAL ENFORCEMENT ACTION",0, ,4941,WATER SUPPLY,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
202,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110048153715,110048153715.000000000000000,CESPEDES - CESPEDES,PR-151 KM 2, ,VILLALBA,VILLALBA,72149,PR,PUERTO RICO,UNITED STATES,00766, , , , ,0,0.000000000000000,0,2,STATIONARY, ,26-OCT-2012 13:18:21,28-JUN-2016 12:52:48, ,SFDW,WATER TREATMENT PLANT,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
203,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110049535133,110049535133.000000000000000,LA SIERRITA - LA SIERRITA,PR-151 INT 561 KM 0.5, ,VILLALBA,VILLALBA,72149,PR,PUERTO RICO,UNITED STATES,00766, , , , ,98,721497203002000.000000000000000,21010004,2,STATIONARY, ,26-OCT-2012 15:56:14,28-JUN-2016 11:30:27, ,SFDW,WATER TREATMENT PLANT,0, , , ,18.128940000000000,-66.483860000000007,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83, ,-66.483860000000007,18.128940000000000
204,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110010613452,110010613452.000000000000000,SIERRITA,"CARR. 561 KM. 2.2, SECTOR SIERRITA BO. VACAS", ,VILLALBA,VILLALBA,72149,PR,PUERTO RICO,UNITED STATES,00766, , , , ,98,721497205031000.000000000000000,21010004,2,STATIONARY, ,01-MAR-2000 00:00:00,19-MAY-2015 03:49:34, ,"ICIS, SFDW","COMMUNITY WATER SYSTEM, FORMAL ENFORCEMENT ACTION",0, , , ,18.157854000000000,-66.470668000000003,FRS,ADDRESS MATCHING-HOUSE NUMBER,150, ,NAD83, ,-66.470668000000003,18.157854000000000
205,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110010635090,110010635090.000000000000000,VACAS II,STATE ROAD 561 FINAL, ,VILLALBA,VILLALBA,72149,PR,PUERTO RICO,UNITED STATES,00766, , , , ,0,0.000000000000000,0,2,STATIONARY, ,01-MAR-2000 00:00:00,19-MAY-2015 00:01:03, ,"ICIS, SFDW","COMMUNITY WATER SYSTEM, FORMAL ENFORCEMENT ACTION",0, ,4941,WATER SUPPLY,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
206,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110010611409,110010611409.000000000000000,VACAS III,CARR 561 KM 4.1 SECTOR TAMARINDO BO VACAS, ,VILLALBA,VILLALBA,72149,PR,PUERTO RICO,UNITED STATES,00766, , , , ,98,721497205031000.000000000000000,21010004,2,STATIONARY, ,01-MAR-2000 00:00:00,19-MAY-2015 00:01:06, ,"ICIS, SFDW","COMMUNITY WATER SYSTEM, FORMAL ENFORCEMENT ACTION",0, , , ,18.157854000000000,-66.470668000000003,FRS,ADDRESS MATCHING-HOUSE NUMBER,150, ,NAD83, ,-66.470668000000003,18.157854000000000
207,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110010613461,110010613461.000000000000000,VILLA BLANCA,"CARR. 149.KM. 55.1, BO. PALMAREJO", ,VILLALBA,VILLALBA,72149,PR,PUERTO RICO,UNITED STATES,00766, , , , ,0,0.000000000000000,0,2,STATIONARY, ,01-MAR-2000 00:00:00,19-MAY-2015 03:52:01, ,"ICIS, SFDW","COMMUNITY WATER SYSTEM, FORMAL ENFORCEMENT ACTION",0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
208,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110049495630,110049495630.000000000000000,VILLALBA URBANO - RIO JACAGUAS,PR-149 R513  HM 9, ,VILLALBA,VILLALBA,72149,PR,PUERTO RICO,UNITED STATES,00766, , , , ,0,0.000000000000000,0,2,STATIONARY, ,26-OCT-2012 15:48:04,28-JUN-2016 15:21:22, ,SFDW,WATER TREATMENT PLANT,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
209,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110010611392,110010611392.000000000000000,VISTA ALEGRE,CARR 561 KM 3.4 SECTOR VISTA ALEGRE BO VACAS, ,VILLALBA,VILLALBA,72149,PR,PUERTO RICO,UNITED STATES,00766, , , , ,98,721497205031000.000000000000000,21010004,2,STATIONARY, ,01-MAR-2000 00:00:00,19-MAY-2015 05:33:45, ,"ICIS, SFDW","COMMUNITY WATER SYSTEM, FORMAL ENFORCEMENT ACTION",0, , , ,18.157854000000000,-66.470668000000003,FRS,ADDRESS MATCHING-HOUSE NUMBER,150, ,NAD83, ,-66.470668000000003,18.157854000000000
210,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110013047531,110013047531.000000000000000,ACUED. BO. GUAYABOTA,PR-182 KM 12.3 BO GUAYABOTA, ,YABUCOA,YABUCOA,72151,PR,PUERTO RICO,UNITED STATES,00767, , , , ,98,721519508003000.000000000000000,21010005,2,STATIONARY, ,30-OCT-2002 18:34:47,19-MAY-2015 05:30:11, ,"ICIS, SFDW","COMMUNITY WATER SYSTEM, FORMAL ENFORCEMENT ACTION",0, , , ,18.052119999999999,-65.883160000000004,FRS-GEOCODE,ADDRESS MATCHING-BLOCK FACE,500,ENTRANCE POINT OF A FACILITY OR STATION,NAD83, ,-65.883160000000004,18.052119999999999
211,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110013047602,110013047602.000000000000000,ACUED. RURAL SECT. EL VEINTE,PR-181 KM 20.8 INT BO GUAYABOTA, ,YABUCOA,YABUCOA,72151,PR,PUERTO RICO,UNITED STATES,00767, , , , ,0,0.000000000000000,0,2,STATIONARY, ,30-OCT-2002 18:34:48,19-MAY-2015 00:40:06, ,"ICIS, SFDW","COMMUNITY WATER SYSTEM, FORMAL ENFORCEMENT ACTION",0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
212,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110010613979,110010613979.000000000000000,GUAYABOTA,RD 182 KM 13 BO. GUAYABOTA, ,YABUCOA,YABUCOA,72151,PR,PUERTO RICO,UNITED STATES,00767, , , , ,98,721519512001000.000000000000000,21010005,2,STATIONARY, ,01-MAR-2000 00:00:00,19-MAY-2015 03:26:24, ,"ICIS, SFDW","COMMUNITY WATER SYSTEM, FORMAL ENFORCEMENT ACTION",0, ,4941,WATER SUPPLY,18.055454000000001,-65.891086000000001,REGION02,ADDRESS MATCHING-NEAREST INTERSECTION,1000,PLANT ENTRANCE (GENERAL),NAD83, ,-65.891086000000001,18.055454000000001
213,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110010710953,110010710953.000000000000000,BO. RUBIAS,"CARR. 365 KM. 8.3, BO RUBIAS", ,YAUCO,YAUCO,72153,PR,PUERTO RICO,UNITED STATES,00698, , , , ,98,721537502011000.000000000000000,21010004,2,STATIONARY, ,01-MAR-2000 00:00:00,19-MAY-2015 02:58:26, ,"ICIS, SFDW","COMMUNITY WATER SYSTEM, FORMAL ENFORCEMENT ACTION",0, , , ,18.116980000000002,-66.915363999999997,REGION02,ADDRESS MATCHING-NEAREST INTERSECTION,1000,PLANT ENTRANCE (GENERAL),NAD83, ,-66.915363999999997,18.116980000000002
214,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110013722748,110013722748.000000000000000,PRASA YAUCO WTP,PR-128 KM 2.6, ,YAUCO,YAUCO,72153,PR,PUERTO RICO,UNITED STATES,00698, , , , ,98,721537502022000.000000000000000,21010004,2,STATIONARY, ,21-FEB-2003 09:24:42,28-JUN-2016 14:52:01, ,"ICIS, NPDES, RCRAINFO, SFDW","COMMUNITY WATER SYSTEM, FORMAL ENFORCEMENT ACTION, ICIS-NPDES NON-MAJOR, UNSPECIFIED UNIVERSE, WATER TREATMENT PLANT",0, ,4941,WATER SUPPLY,18.051081000000000,-66.853973999999994,EPA_SLT,INTERPOLATION-PHOTO,6,CENTER OF FACILITY,NAD83, ,-66.853973999999994,18.051081000000000
215,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110050133271,110050133271.000000000000000,RANCHERA - RANCHERAS,PR-128 R 371 KM.10.6, ,YAUCO,YAUCO,72153,PR,PUERTO RICO,UNITED STATES,00698, , , , ,0,0.000000000000000,0,2,STATIONARY, ,26-OCT-2012 18:24:30,28-JUN-2016 15:03:33, ,SFDW,WATER TREATMENT PLANT,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
216,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110050132637,110050132637.000000000000000,YAUCO - BARINAS,PR-128 KM 2.6, ,YAUCO,YAUCO,72153,PR,PUERTO RICO,UNITED STATES,00698, , , , ,0,0.000000000000000,0,2,STATIONARY, ,26-OCT-2012 18:24:23,28-JUN-2016 14:52:01, ,SFDW,WATER TREATMENT PLANT,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
217,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110050132735,110050132735.000000000000000,YAUCO - ESTANCIAS YAUCO,PR-128 KM 2.6, ,YAUCO,YAUCO,72153,PR,PUERTO RICO,UNITED STATES,00698, , , , ,0,0.000000000000000,0,2,STATIONARY, ,26-OCT-2012 18:24:24,28-JUN-2016 15:03:33, ,SFDW,WATER TREATMENT PLANT,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
218,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110047973387,110047973387.000000000000000,ACD. COMUNAL RIO CHIQUITO, , , ,PONCE, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,26-OCT-2012 13:00:16,19-MAY-2015 07:22:29, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
219,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110013063790,110013063790.000000000000000,ACEITUNA, , , ,MARICAO, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,30-OCT-2002 18:38:20,28-JAN-2015 10:28:17, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
220,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110013055861,110013055861.000000000000000,ACEITUNA I, , , ,VILLALBA, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,30-OCT-2002 18:36:38,19-MAY-2015 05:30:02, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
221,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110012961358,110012961358.000000000000000,ACEITUNA III, , , ,VILLALBA, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,30-OCT-2002 18:14:59,19-MAY-2015 05:30:06, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
222,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110047697480,110047697480.000000000000000,ACEITUNAS, , , ,VILLALBA, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,26-OCT-2012 12:33:34,19-MAY-2015 03:03:56, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
223,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110012960849,110012960849.000000000000000,ACUD. RURAL GUACIO, , , ,SAN SEBASTIAN, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,30-OCT-2002 18:14:53,19-MAY-2015 05:30:07, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
224,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110012958157,110012958157.000000000000000,ACUE.JACANAS PIEDRAS BLANCAS I, , , ,YABUCOA, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,30-OCT-2002 18:14:18,19-MAY-2015 05:30:09, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
225,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110047707148,110047707148.000000000000000,ACUED. BO. CAYAGUAS, , , , , ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,26-OCT-2012 12:34:29,28-JAN-2015 16:04:37, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
226,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110063373086,110063373086.000000000000000,ACUED. BO. CEDRO, , , ,CAYEY, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,27-JAN-2015 21:04:48,18-MAY-2015 13:23:38, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
227,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110047983385,110047983385.000000000000000,ACUED. CAÑABON SECTOR EL PARQUE, , , ,BARRANQUITAS, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,26-OCT-2012 13:01:38,18-MAY-2015 12:41:19, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
228,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110013052515,110013052515.000000000000000,ACUED. COM. BO. QUEBRADILLAS, , , ,BARRANQUITAS, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,30-OCT-2002 18:35:55,19-MAY-2015 05:30:13, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
229,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110013055086,110013055086.000000000000000,"ACUED. COM. DEL BO. RUCIO, INC. (ACBRI)", , , ,PENUELAS, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,30-OCT-2002 18:36:29,19-MAY-2015 02:58:19, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
230,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110012960457,110012960457.000000000000000,ACUED. COM. MAGUEYES, , , ,LARES, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,30-OCT-2002 18:14:49,19-MAY-2015 05:30:14, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
231,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110013052766,110013052766.000000000000000,ACUED. COM. SEC. JOYA FRIA, , , ,BARRANQUITAS, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,30-OCT-2002 18:35:59,28-JAN-2015 10:28:26, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
232,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110013046364,110013046364.000000000000000,ACUED. COM. SECTOR LA SIERRA, , , ,CAGUAS, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,30-OCT-2002 18:34:29,19-MAY-2015 05:30:16, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
233,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110016613422,110016613422.000000000000000,ACUED. COMUNAL EL LLANO, , , ,AGUAS BUENAS, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,29-DEC-2003 13:36:47,19-MAY-2015 05:30:17, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
234,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110013047390,110013047390.000000000000000,ACUED. COMUNIDAD 18, , , ,SAN LORENZO, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,30-OCT-2002 18:34:45,19-MAY-2015 05:30:20, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
235,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110013062443,110013062443.000000000000000,ACUED. DE LA COMUNIDAD, , , ,LARES, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,30-OCT-2002 18:38:02,19-MAY-2015 05:30:21, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
236,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110013750510,110013750510.000000000000000,ACUED. DE LA COMUNIDAD  DEL DUQUE, , , ,NAGUABO, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,07-MAR-2003 13:35:29,19-MAY-2015 00:44:34, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
237,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110063373102,110063373102.000000000000000,ACUED. DELGADO VEGA Y OTROS, , , ,CAGUAS, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,27-JAN-2015 21:04:48,18-MAY-2015 13:23:39, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
238,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110013053239,110013053239.000000000000000,ACUED. DO%A ELENA (LOS PINOS), , , ,COMERIO, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,30-OCT-2002 18:36:05,19-MAY-2015 05:30:23, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
239,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110047898904,110047898904.000000000000000,ACUED. HACIENDA DEL REY, , , ,CAGUAS, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,26-OCT-2012 12:52:49,19-MAY-2015 04:22:38, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
240,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110013062416,110013062416.000000000000000,ACUED. HACIENDA PLANELL, , , ,LARES, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,30-OCT-2002 18:38:02,19-MAY-2015 05:30:24, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
241,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110013047639,110013047639.000000000000000,ACUED. JACANAS PIEDRAS BLANCA 2, , , ,YABUCOA, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,30-OCT-2002 18:34:48,19-MAY-2015 05:30:08, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
242,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110013062256,110013062256.000000000000000,ACUED. LAS DELICIAS, , , ,CIALES, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,30-OCT-2002 18:38:00,19-MAY-2015 00:39:41, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
243,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110048429928,110048429928.000000000000000,ACUED. RURAL DAGUEY  AJIES ARRIBA, , , ,ANASCO, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,26-OCT-2012 13:44:59,19-MAY-2015 02:46:10, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
244,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110013047416,110013047416.000000000000000,ACUED. RURAL DE TEJAS, , , ,YABUCOA, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,30-OCT-2002 18:34:46,19-MAY-2015 00:39:49, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
245,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110047791733,110047791733.000000000000000,ACUED. RURAL MONTONES 4, , , ,LAS PIEDRAS, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,26-OCT-2012 12:42:40,20-MAY-2015 08:07:47, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
246,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110013052631,110013052631.000000000000000,ACUED. RURAL PALMARITO CINTRON, , , , , ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,30-OCT-2002 18:35:57,19-MAY-2015 00:39:50, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
247,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110013045999,110013045999.000000000000000,ACUED. RURAL TURADO ARRIBA, , , ,CAGUAS, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,30-OCT-2002 18:34:24,19-MAY-2015 00:40:08, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
248,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110047869801,110047869801.000000000000000,ACUED. SECTOR LA PIEDRA, , , ,CAYEY, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,26-OCT-2012 12:49:59,28-JAN-2015 11:17:25, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
249,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110012958059,110012958059.000000000000000,ACUED.COMUNAL SEC. MANUEL DIAZ, , , ,SAN LORENZO, ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,30-OCT-2002 18:14:17,19-MAY-2015 00:40:09, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
250,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110048107856,110048107856.000000000000000,ACUEDUCTO COMUNIDAD SAN JOSE, , , , , ,PR,PUERTO RICO, , , , , , ,0,0.000000000000000,0,2,WATER SYSTEM, ,26-OCT-2012 13:13:42,19-MAY-2015 02:46:02, ,SFDW,COMMUNITY WATER SYSTEM,0, , , ,0.000000000000000,0.000000000000000, , ,0, ,NAD83, ,0.000000000000000,0.000000000000000
